ID,HPO ID,Symptoms
27977609,[],[]
27977731,['0002758'],['Osteoarthritis']
27977762,[],[]
27978525,"['0001249', '0001250']","['Intellectual disability', 'Seizures']"
27978784,['0012416'],['Hypercapnia']
27979025,"['0001047', '0011123', '0012393', '0500093']","['Atopic dermatitis', 'Inflammatory abnormality of the skin', 'Allergy', 'IgE-mediated food allergy']"
27979320,['0001289'],['Confusion']
27980634,[],[]
27980739,[],[]
27981242,[],[]
27981492,['0002664'],['Neoplasm']
27981855,[],[]
27982304,[],[]
27983510,[],[]
27983636,[],[]
27984052,"['0000822', '0001635', '0001638', '0002647', '0011675', '0001962', '0001649', '0000739', '0002076', '0002315', '0001337', '0030186']","['Hypertension', 'Congestive heart failure', 'Cardiomyopathy', 'Aortic dissection', 'Arrhythmia', 'Palpitations', 'Tachycardia', 'Anxiety', 'Migraine', 'Headache', 'Tremor', 'Kinetic tremor']"
27984098,['0001250'],['Seizures']
27984219,"['0002860', '0030731', '0000160', '0002664', '0100699']","['Squamous cell carcinoma', 'Carcinoma', 'Narrow mouth', 'Neoplasm', 'Scarring']"
27984742,[],[]
27984919,"['0002664', '0030358']","['Neoplasm', 'Non-small cell lung carcinoma']"
27986757,"['0001510', '0031987']","['Growth delay', 'Diminished ability to concentrate']"
27986797,"['0004325', '0001513', '0000855']","['Decreased body weight', 'Obesity', 'Insulin resistance']"
27987038,[],[]
27987144,[],[]
27987651,['0002664'],['Neoplasm']
27987734,[],[]
27987927,[],[]
27988278,"['0006510', '0002088']","['Chronic obstructive pulmonary disease', 'Abnormal lung morphology']"
27988342,"['0002540', '0002664']","['Inability to walk', 'Neoplasm']"
27988640,[],[]
27989147,[],[]
27989819,[],[]
27989992,[],[]
27990563,[],[]
27990642,"['0001903', '0011106', '0011105']","['Anemia', 'Hypovolemia', 'Hypervolemia']"
27991454,"['0002664', '0012125']","['Neoplasm', 'Prostate cancer']"
27991947,[],[]
27992983,['0012115'],['Hepatitis']
27993018,[],[]
27993470,[],[]
27993519,[],[]
27993971,[],[]
27994143,[],[]
27994293,['0012539'],['Non-Hodgkin lymphoma']
27994448,"['0002107', '0002097', '0100750']","['Pneumothorax', 'Emphysema', 'Atelectasis']"
27994535,[],[]
27994578,"['0000704', '0002664']","['Periodontitis', 'Neoplasm']"
27994640,[],[]
27994743,[],[]
27994747,"['0005978', '0000819']","['Type II diabetes mellitus', 'Diabetes mellitus']"
27994913,[],[]
27995352,"['0002664', '0003002', '0005978', '0000819', '0100651']","['Neoplasm', 'Breast carcinoma', 'Type II diabetes mellitus', 'Diabetes mellitus', 'Type I diabetes mellitus']"
27995377,[],[]
27995510,"['0000969', '0002181', '0002617', '0004944', '0002637', '0002902']","['Edema', 'Cerebral edema', 'Dilatation', 'Dilatation of the cerebral artery', 'Cerebral ischemia', 'Hyponatremia']"
27995969,['0002664'],['Neoplasm']
27997150,[],[]
27997288,['0000716'],['Depressivity']
27997759,[],[]
27998307,"['0000554', '0001317', '0011695', '0000750', '0001344', '0002167', '0002321', '0002013']","['Uveitis', 'Abnormal cerebellum morphology', 'Cerebellar hemorrhage', 'Delayed speech and language development', 'Absent speech', 'Neurological speech impairment', 'Vertigo', 'Vomiting']"
27998493,['0000704'],['Periodontitis']
27999011,[],[]
27999083,[],[]
27999200,['0002664'],['Neoplasm']
27999240,[],[]
28000019,['0031987'],['Diminished ability to concentrate']
28000357,"['0000717', '0000729', '0000739']","['Autism', 'Autistic behavior', 'Anxiety']"
28000391,"['0001961', '0004383']","['Hypoplastic heart', 'Hypoplastic left heart']"
28000514,[],[]
28002021,['0002664'],['Neoplasm']
28002035,"['0003774', '0012101']","['Stage 5 chronic kidney disease', 'Decreased serum creatinine']"
28002085,[],[]
28002428,[],[]
28002493,[],[]
28002643,['0002861'],['Melanoma']
28002691,[],[]
28002695,[],[]
28002976,[],[]
28003168,"['0002664', '0003118']","['Neoplasm', 'Increased circulating cortisol level']"
28003464,[],[]
28003476,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
28003511,[],[]
28003799,['0002664'],['Neoplasm']
28003943,[],[]
28004130,"['0002664', '0100242', '0100727', '0002757']","['Neoplasm', 'Sarcoma', 'Histiocytosis', 'Recurrent fractures']"
28004225,[],[]
28004480,"['0005266', '0200008', '0012737', '0002664', '0003003']","['Intestinal polyp', 'Intestinal polyposis', 'Small intestinal polyp', 'Neoplasm', 'Colon cancer']"
28004744,[],[]
28005193,"['0005110', '0001635', '0001692', '0011675', '0005162']","['Atrial fibrillation', 'Congestive heart failure', 'Atrial arrhythmia', 'Arrhythmia', 'Left ventricular dysfunction']"
28005254,[],[]
28005403,['0012167'],['Hair-pulling']
28005775,"['0002617', '0004944']","['Dilatation', 'Dilatation of the cerebral artery']"
28005982,[],[]
28006726,[],[]
28007677,['0005214'],['Intestinal obstruction']
28007859,[],[]
28008174,['0001909'],['Leukemia']
28008409,"['0002664', '0012126', '0030731']","['Neoplasm', 'Stomach cancer', 'Carcinoma']"
28008561,"['0002664', '0002172']","['Neoplasm', 'Postural instability']"
28009049,[],[]
28009593,[],[]
28009695,['0001057'],['Aplasia cutis congenita']
28010062,[],[]
28010143,"['0000554', '0012124', '0012122', '0032118']","['Uveitis', 'Intermediate uveitis', 'Anterior uveitis', 'Retinitis']"
28010951,['0001297'],['Stroke']
28011044,"['0002664', '0012174', '0000969']","['Neoplasm', 'Glioblastoma multiforme', 'Edema']"
28011059,"['0002099', '0012393']","['Asthma', 'Allergy']"
28011275,['0002664'],['Neoplasm']
28011408,"['0000716', '0000739']","['Depressivity', 'Anxiety']"
28011843,"['0004754', '0005110']","['Permanent atrial fibrillation', 'Atrial fibrillation']"
28012091,['0030050'],['Narcolepsy']
28012388,[],[]
28013205,"['0002019', '0100324', '0001548']","['Constipation', 'Scleroderma', 'Overgrowth']"
28013256,[],[]
28013377,['0000739'],['Anxiety']
28017476,"['0002664', '0008069', '0012125']","['Neoplasm', 'Neoplasm of the skin', 'Prostate cancer']"
28017917,"['0000716', '0000739']","['Depressivity', 'Anxiety']"
28018203,[],[]
28018330,['0002014'],['Diarrhea']
28018523,"['0002664', '0030358']","['Neoplasm', 'Non-small cell lung carcinoma']"
28018693,"['0004322', '0000545', '0011003', '0007773', '0000541', '0000518', '0000519', '0007819', '0000365', '0002655', '0001369', '0000508', '0007970', '0000554']","['Short stature', 'Myopia', 'High myopia', 'Vitreoretinopathy', 'Retinal detachment', 'Cataract', 'Developmental cataract', 'Presenile cataracts', 'Hearing impairment', 'Spondyloepiphyseal dysplasia', 'Arthritis', 'Ptosis', 'Congenital ptosis', 'Uveitis']"
28018968,['0001622'],['Premature birth']
28019021,['0012416'],['Hypercapnia']
28019706,[],[]
28024227,['0002099'],['Asthma']
28024592,[],[]
28024987,"['0005978', '0001626', '0003124', '0004325']","['Type II diabetes mellitus', 'Abnormality of the cardiovascular system', 'Hypercholesterolemia', 'Decreased body weight']"
28025021,"['0002829', '0003365', '0030838', '0001369']","['Arthralgia', 'Arthralgia of the hip', 'Hip pain', 'Arthritis']"
28025023,"['0001347', '0003487']","['Hyperreflexia', 'Babinski sign']"
28025224,[],[]
28025369,['0025238'],['Foot pain']
28026030,"['0000822', '0001635', '0005162']","['Hypertension', 'Congestive heart failure', 'Left ventricular dysfunction']"
28026207,['0005855'],['Multiple prenatal fractures']
28026871,"['0002664', '0002890', '0011779', '0030731']","['Neoplasm', 'Thyroid carcinoma', 'Anaplastic thyroid carcinoma', 'Carcinoma']"
28026981,['0030214'],['Hypersexuality']
28027117,[],[]
28027163,[],[]
28027760,[],[]
28028083,[],[]
28028852,"['0002960', '0003470']","['Autoimmunity', 'Paralysis']"
28030997,[],[]
28031240,['0012174'],['Glioblastoma multiforme']
28032216,"['0002018', '0002013', '0002017']","['Nausea', 'Vomiting', 'Nausea and vomiting']"
28032366,[],[]
28033191,"['0012062', '0012063']","['Bone cyst', 'Aneurysmal bone cyst']"
28033500,['0002664'],['Neoplasm']
28033725,['0012115'],['Hepatitis']
28034357,"['0000822', '0000739']","['Hypertension', 'Anxiety']"
28034384,"['0002664', '0005214', '0002580']","['Neoplasm', 'Intestinal obstruction', 'Volvulus']"
28034730,['0000716'],['Depressivity']
28035391,[],[]
28035480,[],[]
28035661,[],[]
28035718,['0002664'],['Neoplasm']
28036301,"['0002664', '0002860', '0030731']","['Neoplasm', 'Squamous cell carcinoma', 'Carcinoma']"
28038326,[],[]
28039095,[],[]
28039284,[],[]
28039304,['0012393'],['Allergy']
28039389,[],[]
28040133,"['0004322', '0001513', '0000752', '0007018', '0001249', '0001263', '0000750', '0010522']","['Short stature', 'Obesity', 'Hyperactivity', 'Attention deficit hyperactivity disorder', 'Intellectual disability', 'Global developmental delay', 'Delayed speech and language development', 'Dyslexia']"
28040320,[],[]
28040771,"['0100806', '0001701', '0001873', '0001905', '0011874']","['Sepsis', 'Pericarditis', 'Thrombocytopenia', 'Congenital thrombocytopenia', 'Heparin-induced thrombocytopenia']"
28041316,"['0001028', '0012534']","['Hemangioma', 'Dysesthesia']"
28041848,[],[]
28042065,[],[]
28042104,[],[]
28042600,"['0001945', '0001824']","['Fever', 'Weight loss']"
28042936,"['0000819', '0005978', '0000822']","['Diabetes mellitus', 'Type II diabetes mellitus', 'Hypertension']"
28042952,['0030358'],['Non-small cell lung carcinoma']
28043566,[],[]
28043654,['0002664'],['Neoplasm']
28043783,"['0001642', '0001658']","['Pulmonic stenosis', 'Myocardial infarction']"
28044140,[],[]
28044446,['0002253'],['Colonic diverticula']
28045933,[],[]
28046142,[],[]
28049415,['0004324'],['Increased body weight']
28049831,"['0001493', '0008052']","['Falciform retinal fold', 'Retinal fold']"
28050352,['0004324'],['Increased body weight']
28050680,[],[]
28050885,['0004950'],['Peripheral arterial stenosis']
28051263,"['0000716', '0000739', '0001392', '0001397']","['Depressivity', 'Anxiety', 'Abnormality of the liver', 'Hepatic steatosis']"
28051306,"['0003074', '0001943']","['Hyperglycemia', 'Hypoglycemia']"
28051899,[],[]
28052194,[],[]
28053186,[],[]
28053655,['0002719'],['Recurrent infections']
28053798,"['0100753', '0000746']","['Schizophrenia', 'Delusions']"
28054379,[],[]
28054422,[],[]
28054712,"['0000752', '0007018', '0000716']","['Hyperactivity', 'Attention deficit hyperactivity disorder', 'Depressivity']"
28054831,[],[]
28054909,['0000365'],['Hearing impairment']
28054956,[],[]
28055142,[],[]
28055203,[],[]
28055578,['0001945'],['Fever']
28055920,[],[]
28056024,['0004324'],['Increased body weight']
28056087,['0012115'],['Hepatitis']
28056376,[],[]
28056457,[],[]
28056892,['0100753'],['Schizophrenia']
28056901,"['0002664', '0012780']","['Neoplasm', 'Neoplasm of the ear']"
28057313,[],[]
28057660,['0001250'],['Seizures']
28057994,['0000024'],['Prostatitis']
28058039,"['0012115', '0031035', '0032101', '0200123']","['Hepatitis', 'Chronic infection', 'Unusual infection', 'Chronic hepatitis']"
28058258,[],[]
28058375,['0100753'],['Schizophrenia']
28058593,"['0002090', '0001581', '0100658']","['Pneumonia', 'Recurrent skin infections', 'Cellulitis']"
28058834,"['0002664', '0100013']","['Neoplasm', 'Neoplasm of the breast']"
28059412,[],[]
28060068,['0000478'],['Abnormality of the eye']
28060311,[],[]
28061895,"['0002664', '0002894', '0006725', '0000016']","['Neoplasm', 'Neoplasm of the pancreas', 'Pancreatic adenocarcinoma', 'Urinary retention']"
28062126,['0011947'],['Respiratory tract infection']
28062147,"['0001658', '0001677']","['Myocardial infarction', 'Coronary artery atherosclerosis']"
28062192,['0000822'],['Hypertension']
28062447,[],[]
28062520,[],[]
28062652,['0000709'],['Psychosis']
28063101,[],[]
28063131,[],[]
28063273,"['0009027', '0100022', '0001288']","['Foot dorsiflexor weakness', 'Abnormality of movement', 'Gait disturbance']"
28063305,['0010280'],['Stomatitis']
28063390,"['0002664', '0012780']","['Neoplasm', 'Neoplasm of the ear']"
28063657,[],[]
28063948,[],[]
28064005,['0001510'],['Growth delay']
28064483,[],[]
28064539,"['0001824', '0001513']","['Weight loss', 'Obesity']"
28065172,"['0000819', '0005978']","['Diabetes mellitus', 'Type II diabetes mellitus']"
28065421,['0002099'],['Asthma']
28065558,[],[]
28065623,['0030866'],['Large knee']
28066382,[],[]
28066530,"['0012169', '0100716']","['Self-biting', 'Self-injurious behavior']"
28066591,"['0001901', '0011675']","['Polycythemia', 'Arrhythmia']"
28066805,"['0002664', '0030448', '0100242', '0012780']","['Neoplasm', 'Soft tissue sarcoma', 'Sarcoma', 'Neoplasm of the ear']"
28067006,"['0100753', '0007302', '0000716', '0000739', '0000722', '0000708']","['Schizophrenia', 'Bipolar affective disorder', 'Depressivity', 'Anxiety', 'Obsessive-compulsive behavior', 'Behavioral abnormality']"
28067119,['0012213'],['Decreased glomerular filtration rate']
28067647,['0031838'],['Presence of xenobiotic']
28067693,"['0002948', '0012532', '0031005', '0003418']","['Vertebral fusion', 'Chronic pain', 'Hyperalgesia', 'Back pain']"
28067703,"['0001537', '0100790', '0002018', '0002013']","['Umbilical hernia', 'Hernia', 'Nausea', 'Vomiting']"
28068437,"['0100806', '0001249', '0100543']","['Sepsis', 'Intellectual disability', 'Cognitive impairment']"
28068639,"['0025464', '0002180']","['Increased reactive oxygen species production', 'Neurodegeneration']"
28068656,['0002094'],['Dyspnea']
28068871,"['0100699', '0002617', '0004942']","['Scarring', 'Dilatation', 'Aortic aneurysm']"
28069279,"['0100495', '0000989', '0000716', '0012378']","['Mastocytosis', 'Pruritus', 'Depressivity', 'Fatigue']"
28069300,[],[]
28069303,[],[]
28069555,[],[]
28069611,"['0001635', '0001658']","['Congestive heart failure', 'Myocardial infarction']"
28070275,[],[]
28070281,[],[]
28070315,[],[]
28070679,[],[]
28070803,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
28070808,[],[]
28070811,[],[]
28071018,[],[]
28071754,['0001909'],['Leukemia']
28072457,['0001945'],['Fever']
28072576,[],[]
28072584,['0002664'],['Neoplasm']
28072649,[],[]
28072668,[],[]
28073509,[],[]
28073595,[],[]
28074147,"['0001251', '0002073', '0001350', '0000822', '0000639', '0000640', '0006934', '0002066', '0001265', '0011034', '0006775']","['Ataxia', 'Progressive cerebellar ataxia', 'Slurred speech', 'Hypertension', 'Nystagmus', 'Gaze-evoked nystagmus', 'Congenital nystagmus', 'Gait ataxia', 'Hyporeflexia', 'Amyloidosis', 'Multiple myeloma']"
28074211,[],[]
28074357,['0000717'],['Autism']
28074422,[],[]
28074666,[],[]
28074914,['0002664'],['Neoplasm']
28075235,[],[]
28075453,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
28075493,[],[]
28075514,['0000017'],['Nocturia']
28076405,[],[]
28077027,[],[]
28077046,"['0002664', '0001919']","['Neoplasm', 'Acute kidney injury']"
28077112,['0000822'],['Hypertension']
28077155,['0000726'],['Dementia']
28077286,['0012649'],['Increased inflammatory response']
28077289,"['0003006', '0006742']","['Neuroblastoma', 'Congenital neuroblastoma']"
28077689,"['0005978', '0000716', '0012089']","['Type II diabetes mellitus', 'Depressivity', 'Arteritis']"
28077772,[],[]
28077898,"['0001392', '0001397']","['Abnormality of the liver', 'Hepatic steatosis']"
28077924,[],[]
28078046,"['0030078', '0002664', '0100526']","['Lung adenocarcinoma', 'Neoplasm', 'Neoplasm of the lung']"
28078451,['0012378'],['Fatigue']
28078640,['0001067'],['Neurofibromas']
28079476,['0002090'],['Pneumonia']
28080032,[],[]
28080157,['0002664'],['Neoplasm']
28081044,[],[]
28081533,"['0001250', '0002045']","['Seizures', 'Hypothermia']"
28081741,"['0025464', '0002664']","['Increased reactive oxygen species production', 'Neoplasm']"
28082225,[],[]
28082453,"['0001638', '0001513', '0000833', '0005978', '0003074', '0040270']","['Cardiomyopathy', 'Obesity', 'Glucose intolerance', 'Type II diabetes mellitus', 'Hyperglycemia', 'Decreased glucose tolerance']"
28082609,[],[]
28082632,[],[]
28083444,[],[]
28083459,['0031035'],['Chronic infection']
28083494,"['0001543', '0002813', '0040064']","['Gastroschisis', 'Abnormality of limb bone morphology', 'Abnormality of limbs']"
28084061,[],[]
28084862,"['0002664', '0030062', '0000505', '0007663', '0001123', '0001138', '0009830']","['Neoplasm', 'Craniopharyngioma', 'Visual impairment', 'Reduced visual acuity', 'Visual field defect', 'Optic neuropathy', 'Peripheral neuropathy']"
28084988,[],[]
28085490,"['0000716', '0000739', '0000752', '0007018', '0000722']","['Depressivity', 'Anxiety', 'Hyperactivity', 'Attention deficit hyperactivity disorder', 'Obsessive-compulsive behavior']"
28085530,[],[]
28085760,"['0000541', '0012230', '0007929', '0000479']","['Retinal detachment', 'Rhegmatogenous retinal detachment', 'Peripheral retinal detachment', 'Abnormal retinal morphology']"
28086772,['0002664'],['Neoplasm']
28086838,[],[]
28086982,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
28087071,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
28087131,[],[]
28087217,[],[]
28087237,[],[]
28087473,"['0002637', '0001297', '0002140']","['Cerebral ischemia', 'Stroke', 'Ischemic stroke']"
28087491,[],[]
28087508,"['0000819', '0000833', '0040270', '0001626', '0001658', '0001297']","['Diabetes mellitus', 'Glucose intolerance', 'Decreased glucose tolerance', 'Abnormality of the cardiovascular system', 'Myocardial infarction', 'Stroke']"
28087919,"['0001433', '0002665', '0003651']","['Hepatosplenomegaly', 'Lymphoma', 'Foam cells']"
28088045,[],[]
28088177,[],[]
28088218,"['0012532', '0031520', '0000023', '0100790']","['Chronic pain', 'Groin pain', 'Inguinal hernia', 'Hernia']"
28088240,[],[]
28088318,"['0030731', '0002860', '0002664', '0006739']","['Carcinoma', 'Squamous cell carcinoma', 'Neoplasm', 'Squamous cell carcinoma of the skin']"
28088402,[],[]
28088903,[],[]
28089332,[],[]
28089452,[],[]
28089587,"['0002664', '0012197', '0001943', '0002894', '0000825', '0000842', '0004377']","['Neoplasm', 'Insulinoma', 'Hypoglycemia', 'Neoplasm of the pancreas', 'Hyperinsulinemic hypoglycemia', 'Hyperinsulinemia', 'Hematological neoplasm']"
28089781,"['0025464', '0030774', '0002172']","['Increased reactive oxygen species production', 'Mitochondrial swelling', 'Postural instability']"
28090727,['0000708'],['Behavioral abnormality']
28091359,['0002664'],['Neoplasm']
28091653,[],[]
28091848,['0003155'],['Elevated alkaline phosphatase']
28092112,"['0000083', '0001394', '0000969']","['Renal insufficiency', 'Cirrhosis', 'Edema']"
28092340,"['0003416', '0004610', '0003302', '0002948']","['Spinal canal stenosis', 'Lumbar spinal canal stenosis', 'Spondylolisthesis', 'Vertebral fusion']"
28092486,[],[]
28092734,[],[]
28092835,['0002664'],['Neoplasm']
28092840,[],[]
28093376,"['0031846', '0002953', '0000470', '0100864', '0000475', '0006429']","['Femur fracture', 'Vertebral compression fractures', 'Short neck', 'Short femoral neck', 'Broad neck', 'Broad femoral neck']"
28093505,"['0001410', '0001903']","['Decreased liver function', 'Anemia']"
28093575,[],[]
28093699,['0002511'],['Alzheimer disease']
28094445,[],[]
28094646,[],[]
28095477,"['0000716', '0000739']","['Depressivity', 'Anxiety']"
28095717,[],[]
28096034,[],[]
28096951,['0004395'],['Malnutrition']
28096973,['0025464'],['Increased reactive oxygen species production']
28096993,[],[]
28097027,"['0000682', '0006482', '0001263', '0000670', '0000164']","['Abnormality of dental enamel', 'Abnormality of dental morphology', 'Global developmental delay', 'Carious teeth', 'Abnormality of the dentition']"
28097040,"['0002099', '0012393', '0030828', '0012735']","['Asthma', 'Allergy', 'Wheezing', 'Cough']"
28097130,"['0001399', '0006554', '0000952', '0003073', '0001396']","['Hepatic failure', 'Acute hepatic failure', 'Jaundice', 'Hypoalbuminemia', 'Cholestasis']"
28097208,"['0001297', '0100022']","['Stroke', 'Abnormality of movement']"
28097508,"['0001369', '0001370']","['Arthritis', 'Rheumatoid arthritis']"
28097611,[],[]
28097766,[],[]
28098048,[],[]
28098263,[],[]
28098510,['0100543'],['Cognitive impairment']
28099123,['0000147'],['Polycystic ovaries']
28099237,['0001324'],['Muscle weakness']
28099370,[],[]
28099597,"['0001025', '0001880', '0011897', '0000980']","['Urticaria', 'Eosinophilia', 'Neutrophilia', 'Pallor']"
28099754,"['0000939', '0031846']","['Osteoporosis', 'Femur fracture']"
28099853,[],[]
28100136,[],[]
28100635,['0002180'],['Neurodegeneration']
28100698,[],[]
28101400,['0001139'],['Choroideremia']
28101466,[],[]
28101482,"['0002133', '0031475']","['Status epilepticus', 'Nonconvulsive status epilepticus']"
28101523,[],[]
28101782,"['0002664', '0003002']","['Neoplasm', 'Breast carcinoma']"
28101973,[],[]
28102165,"['0002758', '0008843', '0031418']","['Osteoarthritis', 'Hip osteoarthritis', 'Increased body mass index']"
28102322,[],[]
28102508,"['0000238', '0030746', '0001342']","['Hydrocephalus', 'Intraventricular hemorrhage', 'Cerebral hemorrhage']"
28103546,[],[]
28103582,['0002664'],['Neoplasm']
28103841,"['0000739', '0000708', '0025464', '0000716']","['Anxiety', 'Behavioral abnormality', 'Increased reactive oxygen species production', 'Depressivity']"
28103878,[],[]
28103883,[],[]
28103941,"['0025464', '0012474', '0031987']","['Increased reactive oxygen species production', 'Carotid artery occlusion', 'Diminished ability to concentrate']"
28104084,"['0001250', '0000716']","['Seizures', 'Depressivity']"
28104446,[],[]
28104952,"['0030731', '0002664', '0012126', '0001945', '0025143']","['Carcinoma', 'Neoplasm', 'Stomach cancer', 'Fever', 'Chills']"
28105138,"['0001658', '0012251', '0011227', '0001677', '0002621']","['Myocardial infarction', 'ST segment elevation', 'Elevated C-reactive protein level', 'Coronary artery atherosclerosis', 'Atherosclerosis']"
28105538,[],[]
28105595,"['0031987', '0002172']","['Diminished ability to concentrate', 'Postural instability']"
28105644,[],[]
28105970,[],[]
28106001,[],[]
28106239,"['0009919', '0002664', '0007902', '0000478']","['Retinoblastoma', 'Neoplasm', 'Vitreous hemorrhage', 'Abnormality of the eye']"
28106838,[],[]
28107427,[],[]
28107521,['0002664'],['Neoplasm']
28107548,"['0002664', '0012125']","['Neoplasm', 'Prostate cancer']"
28107706,[],[]
28108302,[],[]
28108399,[],[]
28108610,"['0002960', '0100651', '0000833', '0040270']","['Autoimmunity', 'Type I diabetes mellitus', 'Glucose intolerance', 'Decreased glucose tolerance']"
28108802,"['0000939', '0002664', '0002953']","['Osteoporosis', 'Neoplasm', 'Vertebral compression fractures']"
28108814,[],[]
28108868,[],[]
28109317,['0002511'],['Alzheimer disease']
28109920,['0001677'],['Coronary artery atherosclerosis']
28110058,"['0012393', '0500093']","['Allergy', 'IgE-mediated food allergy']"
28110078,[],[]
28110451,[],[]
28110669,[],[]
28110694,['0100033'],['Tics']
28110936,"['0025502', '0011902']","['Overweight', 'Abnormal hemoglobin']"
28110975,"['0002664', '0012125']","['Neoplasm', 'Prostate cancer']"
28111056,"['0000726', '0100753']","['Dementia', 'Schizophrenia']"
28111379,"['0002664', '0030760']","['Neoplasm', 'Renal fibrosis']"
28111709,[],[]
28111820,[],[]
28112192,[],[]
28112421,[],[]
28112685,['0100660'],['Dyskinesia']
28113047,['0011947'],['Respiratory tract infection']
28113116,[],[]
28113347,[],[]
28113808,[],[]
28113841,['0012443'],['Abnormality of brain morphology']
28115057,[],[]
28115485,['0008528'],['Long hairs growing from helix of pinna']
28115718,[],[]
28116177,['0010614'],['Fibroma']
28116357,[],[]
28117211,['0001297'],['Stroke']
28117535,['0000488'],['Retinopathy']
28117698,[],[]
28117729,[],[]
28117911,[],[]
28117965,[],[]
28118085,[],[]
28118200,['0002835'],['Aspiration']
28118389,[],[]
28118752,"['0000752', '0007018']","['Hyperactivity', 'Attention deficit hyperactivity disorder']"
28118773,['0001541'],['Ascites']
28118814,[],[]
28119222,[],[]
28119436,[],[]
28120334,[],[]
28120398,['0000716'],['Depressivity']
28120711,[],[]
28121531,[],[]
28121532,[],[]
28121552,[],[]
28121744,"['0002664', '0031459', '0100742']","['Neoplasm', 'Soft tissue neoplasm', 'Vascular neoplasm']"
28122051,"['0002621', '0003287', '0003563', '0012397', '0001513', '0003124', '0000855', '0025464']","['Atherosclerosis', 'Abnormality of mitochondrial metabolism', 'Decreased LDL cholesterol concentration', 'Aortic atherosclerotic lesion', 'Obesity', 'Hypercholesterolemia', 'Insulin resistance', 'Increased reactive oxygen species production']"
28122243,[],[]
28122459,[],[]
28122499,"['0002019', '0012450']","['Constipation', 'Chronic constipation']"
28122925,[],[]
28123107,[],[]
28123213,"['0000716', '0001250']","['Depressivity', 'Seizures']"
28123242,[],[]
28123271,"['0000698', '0000691', '0006342', '0006339', '0011065']","['Conical tooth', 'Microdontia', 'Peg-shaped maxillary lateral incisors', 'Conical mandibular incisor', 'Conical incisor']"
28123739,"['0000790', '0030731', '0012587', '0100518', '0100515', '0002664']","['Hematuria', 'Carcinoma', 'Macroscopic hematuria', 'Dysuria', 'Pollakisuria', 'Neoplasm']"
28124578,[],[]
28124696,[],[]
28125006,[],[]
28125105,['0002664'],['Neoplasm']
28125165,['0002664'],['Neoplasm']
28125454,[],[]
28125612,"['0003454', '0001677']","['Platelet antibody positive', 'Coronary artery atherosclerosis']"
28125734,[],[]
28125819,"['0002860', '0030731', '0002664']","['Squamous cell carcinoma', 'Carcinoma', 'Neoplasm']"
28126110,[],[]
28126550,[],[]
28126583,"['0002664', '0000718']","['Neoplasm', 'Aggressive behavior']"
28126597,[],[]
28127340,[],[]
28127394,[],[]
28127757,"['0002721', '0004430', '0005387']","['Immunodeficiency', 'Severe combined immunodeficiency', 'Combined immunodeficiency']"
28127799,['0002664'],['Neoplasm']
28127853,[],[]
28127863,"['0000750', '0001344', '0002167', '0001260', '0012443']","['Delayed speech and language development', 'Absent speech', 'Neurological speech impairment', 'Dysarthria', 'Abnormality of brain morphology']"
28128305,[],[]
28128333,[],[]
28128937,[],[]
28128970,"['0006510', '0002088', '0006528', '0006536']","['Chronic obstructive pulmonary disease', 'Abnormal lung morphology', 'Chronic lung disease', 'Obstructive lung disease']"
28129043,[],[]
28129238,"['0002664', '0001909']","['Neoplasm', 'Leukemia']"
28129335,['0025464'],['Increased reactive oxygen species production']
28129375,[],[]
28130086,"['0002180', '0000739']","['Neurodegeneration', 'Anxiety']"
28130212,"['0011034', '0000969']","['Amyloidosis', 'Edema']"
28130404,[],[]
28131428,['0001903'],['Anemia']
28131601,['0002902'],['Hyponatremia']
28131759,[],[]
28131783,['0031005'],['Hyperalgesia']
28132082,"['0001919', '0000112', '0002088', '0006528', '0012622', '0031273']","['Acute kidney injury', 'Nephropathy', 'Abnormal lung morphology', 'Chronic lung disease', 'Chronic kidney disease', 'Shock']"
28132389,[],[]
28132765,"['0001510', '0100651']","['Growth delay', 'Type I diabetes mellitus']"
28132824,[],[]
28133624,['0031987'],['Diminished ability to concentrate']
28133644,"['0000704', '0001572']","['Periodontitis', 'Macrodontia']"
28134011,['0002664'],['Neoplasm']
28134415,[],[]
28134554,[],[]
28134776,[],[]
28135040,"['0004936', '0004419', '0004850', '0003124']","['Venous thrombosis', 'Recurrent thrombophlebitis', 'Recurrent deep vein thrombosis', 'Hypercholesterolemia']"
28135569,[],[]
28135680,[],[]
28135997,[],[]
28137262,['0031846'],['Femur fracture']
28137449,[],[]
28137537,[],[]
28137551,"['0040278', '0002893', '0031987', '0006767', '0008202']","['Prolactinoma', 'Pituitary adenoma', 'Diminished ability to concentrate', 'Pituitary prolactin cell adenoma', 'Prolactin deficiency']"
28138631,"['0002664', '0002894', '0002896']","['Neoplasm', 'Neoplasm of the pancreas', 'Neoplasm of the liver']"
28138777,[],[]
28138939,[],[]
28139069,[],[]
28139296,[],[]
28139371,['0001513'],['Obesity']
28139511,[],[]
28139665,['0001626'],['Abnormality of the cardiovascular system']
28140366,[],[]
